protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
s7_clean,fixed_packet,5,5,2,396,0.7,0.7,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,641.002681478889,42.3995982496455,3.85947266666951,7.55849257097541,637.14320881222,46.4016687459645,641.002681478889,42.3995982496455,594,0,903.899999999999,302.1461866,1397.19,487.792047385264,594,0,903.899999999999,302.1461866,1397.19,487.792047385264,0,0,36.1283422459893,0.552212115048056,4.16531106094037,0.558053419577333,38.2720153983381,43.8227301088897,0.577540106951872,2.48495451771627,162,0,396,0,0,0,192,39.978412978425,191.666666666667,40.9945448389503,384,79.9568259568501,383.333333333333,81.9890896779006,NaN,NaN,0.075952,0.0160741301443479,0.122839,0.0192509093025332,0.046887,0.00519498413412842,0.075952,0.0160741301443479,-0.020936020936021,0.348360397096302,1,0,0.000694480615309872,0.00298810891522062,0.825433585583104,0.138474473130842,230.333333333333,16.1628112417508,0.666666666666667,2.86843515316631,1.00356506238859,0.0153392254180017,84,361.422829298955,42,180.711414649477,84,361.422829298955,21,90.3557073247387,42,180.711414649477,1,0,1,0,1,0,0.00186219739292365,0.00801238869599527,1.33333333333333,1.43421757658315,9.6,1.99892064892125,51.8438334,0,original_stable,0
s7_busy,fixed_packet,5,5,2,396,0.6,0.6,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1824.67592217181,264.595139824594,18.6350081728984,29.6510986093385,1806.04091399892,255.692039360692,1824.67592217181,264.595139824594,1360.5,109.717644608611,4878.3,1014.34152930703,7093.74,2211.97073260649,1360.5,109.717644608611,4878.3,1014.34152930703,7093.74,2211.97073260649,0,0,70.8639133459377,11.8083126749117,11.8166424111544,4.06829482095595,1008.4727481851,208.395669970261,156.887610056719,53.1374070371026,162,0,396,0,0,0,192,39.978412978425,191.333333333333,38.9885657867568,384,79.9568259568501,382.666666666667,77.9771315735135,NaN,NaN,0.075768,0.0154394720515557,0.347531666666667,0.0246415655687887,0.271763666666667,0.0134183071743235,0.075768,0.0154394720515557,-0.0919760919760921,1.17910152626361,1,0,0.00545776612649418,0.0153104103818283,0.826560540729277,0.131452984664314,453.333333333333,44.8063894507528,184.666666666667,35.2479212779414,1.96844203738716,0.328008685414213,87549,4872.51058332513,40194,1923.11250120935,87549,4872.51058332513,33558,2042.51869401105,73080,4886.73203685244,1,0,1,0,1,0,0.00336983278159749,0.00728601765546793,1.33333333333333,1.43421757658315,9.6,1.99892064892125,241.8767251,0,original_stable,0
sf_cf,fixed_packet,5,5,3,594,0.325,0.325,wide_neighbor_stable_validated,0.2,0.4,0,2,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,2398.47930186803,499.633981373402,54.5097289499853,98.7237898494069,2343.96957291804,455.083573953038,2398.47930186803,499.633981373402,1861.5,171.121751528419,5501.85,2039.23465818769,10300.77,6236.5418416138,1861.5,171.121751528419,5501.85,2039.23465818769,10300.77,6236.5418416138,289.451972805374,17.5272666508207,0,0,1371.12179709873,372.903488277509,0,0,89.395803013943,96.3098268162125,0,0,594,0,0,0,192,39.978412978425,191.666666666667,38.5908481541098,576,119.935238935275,575,115.772544462329,NaN,NaN,0.113751333333333,0.0229672584514332,0.459739666666667,0.153485967913122,0.328762333333333,0.120027745319578,0.130977333333333,0.0334613612878566,0.0977080977080974,1.2555362934856,1,0,0.00482398293484658,0.0092346875032602,0.825327179547738,0.131424811677888,261.666666666667,22.9474812253305,29,31.1261563132618,1.15049798487196,0.162137755582849,8712,3071.6601374501,8712,3071.6601374501,19404,10876.6533597284,7722,6761.94696586943,17226,18488.9368500775,1,0,1,0,1,0,0.00158730158730159,0.00682960750753883,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.7703162,0,original_stable,0
sf_cb,fixed_packet,5,5,3,594,0.55,0.55,wide_neighbor_stable_validated,0.4,0.775,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1267.0259428708,381.55758962115,9.94867931936614,5.32616329607709,1257.07726355143,382.855546926046,1267.0259428708,381.55758962115,1038,103.263665513987,2423.7,1557.17329849264,5568.45,12180.7515712133,1038,103.263665513987,2423.7,1557.17329849264,5568.45,12180.7515712133,132.512585836772,3.3549925225937,0,0,213.552434158021,87.438444468703,69.8750575090371,144.054721367129,49.1371860476034,158.542054810279,198,0,594,0,0,0,192,39.978412978425,192,39.978412978425,576,119.935238935275,576,119.935238935275,NaN,NaN,0.114041333333333,0.0237672525325471,0.242460333333333,0.0648857795696766,0.128419,0.064492754560652,0.114041333333333,0.0237672525325471,-0.00671600671600682,0.550193320556208,1,0,0.00015043780471337,0.000647281631107248,0.826005138297928,0.137587497581622,275.666666666667,143.615246514216,46.6666666666667,149.158627964648,1.24816760630103,0.800717448536761,3894,11642.978286702,3894,11642.978286702,9240,29533.4083370003,3894,11642.978286702,9240,29533.4083370003,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.5495743,0,original_stable,0
sb_cf,fixed_packet,5,5,3,594,0.00105737126344056,0.00105737126344056,wide_neighbor_stable_validated,0.0005,0.002,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,13019.4815172997,3185.78594239243,973.842957010128,793.845848931718,12045.6385602895,3058.70656460863,13019.4815172997,3185.78594239243,9430.5,3089.15109698441,37655.7,12975.7361891635,56932.08,26541.2631961866,9430.5,3089.15109698441,37655.7,12975.7361891635,56932.08,26541.2631961866,0,0,49.5856071631293,8.23400619934575,11087.6545492956,2913.09005151137,90.2358856391719,53.4316770567441,224.162518191634,135.861102289205,0,0,594,0,0,0,192,39.978412978425,191,32.8620530386421,576,119.935238935275,573,98.5861591159264,NaN,NaN,0.113454,0.0195200595049534,2.47738066666667,0.971728594064798,2.32135666666667,0.920173276373738,0.156024,0.0528399719850854,-1.80795894477655,13.9907474170805,1,0,0.0181575206687524,0.0267144458004122,0.822905028822221,0.12001271800013,310,66.7951326339707,73.3333333333333,59.8431473036159,1.37737797675359,0.228722394426271,48114,29622.0176220324,35193,15709.1283017232,48114,29622.0176220324,31344,19228.3350533289,42570,34045.0474337932,1,0,1,0,1,0,0.0118561323293495,0.0170796866029723,1.33333333333333,1.43421757658315,9.6,1.99892064892125,50.5848635,0,original_stable,0
sb_cb,fixed_packet,5,5,3,594,0.55,0.55,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,971.555861653956,133.075650954591,6.50141820059664,10.1904689390113,965.054443453359,137.463765241718,971.555861653956,133.075650954591,837,0,1550.55,415.213623887196,3279.36,2106.9297930839,837,0,1550.55,415.213623887196,3279.36,2106.9297930839,0,0,42.7169155524068,5.46941084743755,8.98851142285253,0.349150380299442,89.5369393669098,103.448924298713,31.8120771111898,28.2713490512527,198,0,594,0,0,0,192,39.978412978425,192,39.978412978425,576,119.935238935275,576,119.935238935275,NaN,NaN,0.113967333333333,0.0239912625581461,0.185991333333333,0.0229662810917481,0.071628,0.0160463988339584,0.114363333333333,0.0231693511292243,-0.0623960623960625,0.430453258553251,1,0,0.000460061176730063,0.00197948347790904,0.826005138297928,0.137587497581622,267.333333333333,30.0501954238944,35.3333333333333,25.0064379175031,1.18658098756686,0.151928079095487,1260,2062.69010312709,1041,1856.36903658728,1260,2062.69010312709,810,1090.01573735993,1014,1200.09307331364,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,76.3265037,0,original_stable,0
s7_clean,fixed_packet,5,5,3,594,0.775,0.775,wide_neighbor_stable_validated,0.4,0.925,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,884.916134539138,89.0187581279617,6.00986765452753,9.80656110112742,878.906266884611,93.0308404322263,884.916134539138,89.0187581279617,792,0,1345.2,447.768027597394,2234.01,1474.74113747776,792,0,1345.2,447.768027597394,2234.01,1474.74113747776,0,0,36.9072830554263,1.60003250022369,2.77149642995847,1.14212070354489,79.1447136498073,90.4631740574184,4.08277374941851,7.2001462510066,162,0,594,0,0,0,192,39.978412978425,192,39.978412978425,576,119.935238935275,576,119.935238935275,NaN,NaN,0.113964333333333,0.0240003890375639,0.169494333333333,0.0224338473558412,0.05553,0.00993033980362125,0.113964333333333,0.0240003890375639,-0.0586000586000587,0.509370005951406,1,0,0.000523790742468105,0.00225368966789789,0.826005138297928,0.137587497581622,236.333333333333,9.40479358891743,4.66666666666667,7.58916606719352,1.02520230709518,0.0444453472284357,462,787.702794401347,231,393.851397200674,462,787.702794401347,147,239.058731116596,294,478.117462233192,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,57.2910262,0,original_stable,0
s7_busy,fixed_packet,5,5,3,594,0.7,0.7,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,2681.97769289534,286.505255399814,50.1365441656602,6.27980642528235,2631.84114872968,292.708223031517,2681.97769289534,286.505255399814,1885.5,246.69063466368,6947.25,1048.76326231644,12467.1,5070.63088907239,1885.5,246.69063466368,6947.25,1048.76326231644,12467.1,5070.63088907239,0,0,87.4740494471024,5.02370069922069,9.92837809577869,1.73985820322406,1546.80549867484,263.51708785835,231.633222511961,22.6066531464931,162,0,594,0,0,0,192,39.978412978425,191.666666666667,36.1980150877958,576,119.935238935275,575,108.594045263388,NaN,NaN,0.113677666666667,0.0217923662515869,0.514553,0.117426610660868,0.400875333333333,0.0984653179603424,0.113677666666667,0.0217923662515869,0.314860314860315,2.10662667725179,1,0,0.00449646821689336,0.00771844831602401,0.828210586512491,0.120892500654416,571,16.289580330703,274.666666666667,67.4539834705103,2.42983470686395,0.139547241645019,83727,4260.15422256049,37254,1255.26160313605,83727,4260.15422256049,31101,3298.91149880124,69804,6955.04216654806,1,0,1,0,1,0,0.00503680056752683,0.0118882121221342,1.33333333333333,1.43421757658315,9.6,1.99892064892125,229.8628908,0,original_stable,0
sf_cf,fixed_packet,5,5,4,792,0.275,0.275,wide_neighbor_stable_validated,0.1,0.4,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,4267.89132947237,1627.67210747183,106.177178194792,191.24904950028,4161.71415127758,1438.86180690943,4267.89132947237,1627.67210747183,2934,928.027436597066,12328.8,9895.07329323344,19194.6,7469.05623314667,2934,928.027436597066,12328.8,9895.07329323344,19194.6,7469.05623314667,365.192410514231,49.1207964745508,0,0,2747.830054927,1212.08907877713,0,0,256.691685836346,243.73636887251,0,0,792,0,0,0,192,39.978412978425,192,37.5918248977793,768,159.9136519137,768,150.367299591117,NaN,NaN,0.151866666666667,0.0304039383203938,0.817585,0.278777786462332,0.616878333333333,0.23635245447621,0.200706666666667,0.0448495722845632,-0.293280293280293,4.60334385661762,1,0,0.00320377764811134,0.0078008354920369,0.826976488752799,0.129051956632625,296.666666666667,48.4459930749101,61.6666666666667,54.5002679101598,1.32410566393478,0.307747940495594,24816,18280.5856159352,24816,18280.5856159352,53592,43875.7581288872,22440,18280.5856159352,48840,43164.2121848466,1,0,1,0,1,0,0.00344949898022524,0.00749135777621487,1.33333333333333,1.43421757658315,9.6,1.99892064892125,1.943771,0,original_stable,0
sf_cb,fixed_packet,5,5,4,792,0.55,0.55,wide_neighbor_stable_validated,0.4,0.7,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1464.82972673071,279.876867532981,12.4823631839734,10.3201395181916,1452.34736354674,277.773190733066,1464.82972673071,279.876867532981,1245,127.128644717437,2564.25,993.993871092388,4573.47,4910.81454490766,1245,127.128644717437,2564.25,993.993871092388,4573.47,4910.81454490766,174.44916158439,21.5467589296398,0,0,184.911149711281,72.2142099126428,77.2649922538848,116.49143730118,25.7220599971832,70.583438635943,198,0,792,0,0,0,192,39.978412978425,191.333333333333,38.9885657867568,768,159.9136519137,765.333333333333,155.954263147027,NaN,NaN,0.151847333333333,0.03184013617775,0.280358333333333,0.0508781940079438,0.128511,0.0444162841292036,0.151847333333333,0.03184013617775,-0.125184125184125,0.851969332761541,1,0,0.000750250068573062,0.00182950378728118,0.82560175618573,0.130684538665993,256,58.4168632719175,24.3333333333333,66.3935860012717,1.12990939392517,0.356482013312843,2508,5764.06459153474,2508,5764.06459153474,5346,12929.444963993,2244,5868.0548998533,4818,13145.9300282518,1,0,1,0,1,0,0.00336983278159749,0.00728601765546793,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.5082546,0,original_stable,0
sb_cf,fixed_packet,5,5,4,792,0.000487448295911483,0.000487448295911483,neighbor_stable,0.0003,0.000522448979591837,0,1,1,1,0,0,1,NaN,1,2972,58.7465867170897,2972,58.7465867170897,0,0,0,0,41363.5680904148,3279.28993610118,7074.26180177977,1688.26768062593,34289.3062886351,1676.25236438099,41363.5680904148,3279.28993610118,27739.8,1432.36864867272,126934.11,14943.5727296569,202262.418,39895.1462102974,27739.8,1432.36864867272,126934.11,14943.5727296569,202262.418,39895.1462102974,0,0,63.0295527823465,4.48457997609119,32345.6983557488,1494.00901146727,493.928218892265,95.5800717536099,594.650161211623,98.660759474006,0,0,792,0,0,0,198.133333333333,3.91643911447265,198.626666666667,4.05762251417763,792.533333333333,15.6657564578906,794.506666666667,16.2304900567105,NaN,NaN,0.157302466666667,0.00323595197254711,8.28190362666667,0.694158423953644,8.00529994666667,0.676585922413516,0.27660368,0.0196730880737117,-0.0528201752208476,0.613110462555958,1,0,0.0108605605782711,0.0259160682718413,0.986157648291948,0.00560615858090554,5631.6,431.847989626673,2231.6,374.162008163573,1.75082091062074,0.124571666002533,1953705.6,339613.722920789,1354361.4,222277.014788805,1953705.6,339613.722920789,1245500.6,197060.024531084,1789518.2,287597.626968315,1,0,1,0,1,0,0.00303377989408061,0.00617248031910013,29.2,0.555289021039559,9.90666666666667,0.195821955723632,362.3302008,0,corrected_q_rerun,1
sb_cb,fixed_packet,5,5,4,792,0.4,0.4,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1234.3254473755,191.676882147936,13.8193456559871,13.2601466753551,1220.50610171951,179.743096215781,1234.3254473755,191.676882147936,1038,12.9079581892484,1966.35,396.843098717869,4444.35000000001,3836.82383192742,1038,12.9079581892484,1966.35,396.843098717869,4444.35000000001,3836.82383192742,0,0,41.9641621605473,8.14787496813777,14.3834053885648,1.77844783663884,145.968371523317,132.789955895158,28.1901626470802,38.2576706953178,198,0,792,0,0,0,192,39.978412978425,192,39.978412978425,768,159.9136519137,768,159.9136519137,NaN,NaN,0.151977333333333,0.031924878124066,0.236127333333333,0.0192120647992831,0.083622,0.0226382072917582,0.152505333333333,0.030364841577999,-0.067008067008067,0.671438157578499,1,0,0.000381460435950605,0.00164129178603404,0.826005138297928,0.137587497581622,263,37.5918248977793,31,39.978412978425,1.16567117112631,0.226329860226049,1110,2349.24839044321,948,2178.46413787328,1110,2349.24839044321,900,2196.36409339827,1062,2357.17836536691,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,73.0871033,0,original_stable,0
s7_clean,fixed_packet,5,5,4,792,0.7,0.7,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1150.91799147287,161.581329138713,8.78951607052166,10.4703630610099,1142.12847540235,166.016379672715,1150.91799147287,161.581329138713,990,0,2004.6,982.756024187553,3135.27,2237.91825894237,990,0,2004.6,982.756024187553,3135.27,2237.91825894237,0,0,38.59199781487,5.60979438945961,4.56909022623778,1.82960578094642,133.303397194327,137.876873194527,11.6639901669149,25.2440747525682,162,0,792,0,0,0,192,39.978412978425,192,39.978412978425,768,159.9136519137,768,159.9136519137,NaN,NaN,0.151977333333333,0.031924878124066,0.220395333333333,0.031769079268121,0.068418,0.0236844009131619,0.151977333333333,0.031924878124066,-0.0578320578320579,0.6927927089953,1,0,0.000421462832651755,0.00181340820739675,0.826005138297928,0.137587497581622,246,16.289580330703,13.6666666666667,28.791716915859,1.07199993930194,0.155827621929433,1071,1492.9212973228,504,626.002703361083,1071,1492.9212973228,399,771.999501793382,861,1813.87816569912,1,0,1,0,1,0,0,0,1.33333333333333,1.43421757658315,9.6,1.99892064892125,56.6307475,0,original_stable,0
s7_busy,fixed_packet,5,5,4,792,0.45,0.45,wide_neighbor_stable_validated,0.1,0.8,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,3493.51846050762,478.472912010901,75.1544340641284,52.3175883655115,3418.36402644349,426.826947874245,3493.51846050762,478.472912010901,2704.5,286.530505826571,8991.6,1546.62589989653,12731.7,3017.52595240891,2704.5,286.530505826571,8991.6,1546.62589989653,12731.7,3017.52595240891,0,0,77.3831719381506,20.1210433677182,21.9001165118155,1.04252596335897,2178.85646427184,320.054364085509,186.224273721678,90.5446951547318,162,0,792,0,0,0,192,39.978412978425,191.666666666667,38.5908481541098,768,159.9136519137,766.666666666667,154.363392616439,NaN,NaN,0.151721666666667,0.0305433461206367,0.664613,0.0451373809681806,0.512891333333333,0.0148967558823277,0.151721666666667,0.0305433461206367,-0.157872157872158,2.56157974153095,1,0,0.00614594196550445,0.00703026538498225,0.82580682484674,0.133463536289876,498.333333333333,140.838413401524,218.333333333333,67.5910697248734,2.14953255383752,0.558917871325506,67347,11475.8862704502,30303,5400.97414290308,67347,11475.8862704502,25305,1658.71029602937,56049,4261.11231415532,1,0,1,0,1,0,0.00158730158730159,0.00682960750753883,1.33333333333333,1.43421757658315,9.6,1.99892064892125,261.4300253,0,original_stable,0
sf_cf,fixed_packet,5,5,5,990,0.275,0.275,wide_neighbor_stable_validated,0.1,0.4,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,6629.43389554908,5197.821045313,459.860548160351,1231.76907842257,6169.57334738873,3966.45810261607,6629.43389554908,5197.821045313,4422,939.358864823809,23478.6,36418.8969170803,42676.17,77785.8887943719,4422,939.358864823809,23478.6,36418.8969170803,42676.17,77785.8887943719,466.789909991422,25.9928681609571,0,0,4183.3169334773,2961.19291704274,0,0,529.466503920004,1031.30827022578,0,0,990,0,0,0,192,39.978412978425,190.333333333333,34.2714985452287,960,199.892064892125,951.666666666667,171.357492726143,NaN,NaN,0.188463333333333,0.0341166478732636,1.26014966666667,0.91465392572105,0.971036333333334,0.737029849922366,0.289113333333333,0.177680961133397,-0.71984071984072,4.70798401492353,1,0,0.0113213728538792,0.0192067842378687,0.824108568064055,0.123260781661538,346,161.926911865584,101,191.794093649868,1.53481465042425,1.04172552548059,50820,65821.6012006346,50820,65821.6012006346,115830,171605.320923422,44220,73216.5741009296,100650,188619.104220445,1,0,1,0,1,0,0.0117764661307218,0.0168805673999288,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.0122504,0,original_stable,0
sf_cb,fixed_packet,5,5,5,990,0.5,0.5,wide_neighbor_stable_validated,0.2,0.7,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1818.51490583029,278.384539512532,30.6363807076919,42.5699449602216,1787.87852512259,253.091267481997,1818.51490583029,278.384539512532,1507.5,78.2503379201354,3323.1,690.357680704497,6103.65,3776.34172724588,1507.5,78.2503379201354,3323.1,690.357680704497,6103.65,3776.34172724588,220.903641314322,77.8481004439491,0,0,232.503628937609,47.3617432299071,120.923947232524,115.335261820002,25.5473076381391,38.4620800170105,198,0,990,0,0,0,192,39.978412978425,191.666666666667,38.0270558952041,960,199.892064892125,958.333333333333,190.135279476021,NaN,NaN,0.189889333333333,0.0388500631592251,0.347869666666667,0.0176743551505734,0.157980333333333,0.0224026613118141,0.189889333333333,0.0388500631592251,-0.0284840284840287,0.979047530486172,1,0,0.00117274626790302,0.00079698353729691,0.825351837137547,0.133825310253793,253.666666666667,18.3108642419671,24,32.5791606614061,1.12902680625323,0.194252929378841,2376,2738.55649792143,2376,2738.55649792143,4884,6010.61952521727,2310,2964.78687779901,4752,6450.6738109584,1,0,1,0,1,0,0.00523203017452114,0.00105405774403248,1.33333333333333,1.43421757658315,9.6,1.99892064892125,2.5266399,0,original_stable,0
sb_cf,fixed_packet,5,5,5,990,NaN,NaN,no_stable_q,NaN,NaN,0,3,2,0,5,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.8409416,0,original_stable,0
sb_cb,fixed_packet,5,5,5,990,0.5,0.5,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1719.44241969007,1002.64991947045,23.9307053446061,56.258809457981,1695.51171434546,947.957655872885,1719.44241969007,1002.64991947045,1233,0,3993.3,5596.95381857914,9524.07000000001,19658.2108423009,1233,0,3993.3,5596.95381857914,9524.07000000001,19658.2108423009,0,0,55.3298803726671,53.307125775616,12.9095842704781,11.4370309630086,336.926138764292,586.515784547824,102.346110938027,301.862304995994,198,0,990,0,0,0,192,39.978412978425,191.333333333333,38.9885657867568,960,199.892064892125,956.666666666667,194.942828933784,NaN,NaN,0.189821333333333,0.0394211946380301,0.326183333333333,0.134069020384822,0.133392,0.15449697893835,0.192791333333333,0.0317834369383258,-0.111964111964112,1.06572245141712,1,0,0.000807748942745114,0.000830643713319535,0.823702527932487,0.135932634776042,331.666666666667,248.591737296017,98,260.834459733785,1.53694112146297,1.48075349376711,4746,15145.5625184408,3894,12520.3801060511,4746,15145.5625184408,3828,12502.7218636583,4662,15141.7777230873,1,0,1,0,1,0,0.00336983278159749,0.00728601765546793,1.33333333333333,1.43421757658315,9.6,1.99892064892125,79.5135663,0,original_stable,0
s7_clean,fixed_packet,5,5,5,990,0.6,0.6,wide_neighbor_stable_validated,0.2,0.9,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,1421.84641566124,200.380759138127,16.1716146489068,14.8786320580495,1405.67480101233,186.994932871139,1421.84641566124,200.380759138127,1194,12.9079581892484,2363.85,669.610517390519,4058.28,2618.10158082296,1194,12.9079581892484,2363.85,669.610517390519,4058.28,2618.10158082296,0,0,37.674751932261,2.21248621365551,5.98733264763498,2.55492454394184,202.476332737259,172.875387200877,7.53638369517436,9.95618796144977,162,0,990,0,0,0,192,39.978412978425,191.333333333333,38.9885657867568,960,199.892064892125,956.666666666667,194.942828933784,NaN,NaN,0.189872333333333,0.0394529530060119,0.271958333333333,0.0219254728960426,0.082086,0.0243645327253177,0.189872333333333,0.0394529530060119,-0.0405760405760407,0.821833633645541,1,0,0.000765425268581687,0.0010437229549257,0.823702527932487,0.135932634776042,237.666666666667,7.17108788291577,8.66666666666667,10.3422900250845,1.04652088700725,0.0614579503793196,546,651.564271580325,273,325.782135790162,546,651.564271580325,273,325.782135790162,546,651.564271580325,1,0,1,0,1,0,0.00336983278159749,0.00728601765546793,1.33333333333333,1.43421757658315,9.6,1.99892064892125,55.8025478,0,original_stable,0
s7_busy,fixed_packet,5,5,5,990,0.5,0.5,wide_neighbor_stable_validated,0.2,0.8,0,1,2,2,2,1,1,1,1,192,39.978412978425,192,39.978412978425,0,0,0,0,4234.10205368079,641.500100382021,74.5651083389171,128.863709411781,4159.53694534187,524.469522247063,4234.10205368079,641.500100382021,3181.5,157.69383676557,10756.2,2965.49762830146,13597.98,224.758800358198,3181.5,157.69383676557,10756.2,2965.49762830146,13597.98,224.758800358198,0,0,81.6125866903389,17.4171025131863,20.0436522399717,1.93069551432467,2700.62406630504,427.57861154198,205.256640106525,78.3769613093385,162,0,990,0,0,0,192,39.978412978425,191.666666666667,35.6829182560879,960,199.892064892125,958.333333333333,178.41459128044,NaN,NaN,0.18975,0.0353260890735271,0.816242,0.0899608124739563,0.626492,0.0742567458591455,0.18975,0.0353260890735271,-0.048972048972049,3.19935652548094,1,0,0.0155054215466175,0.0383029847024707,0.824727225970354,0.130989026208358,514.666666666667,54.782605844683,242,73.8169368840252,2.26701629695386,0.483808403144065,63777,5275.56636405405,28560,1956.78004738554,63777,5275.56636405405,23919,3375.9678270432,53529,7593.64330314405,1,0,1,0,1,0,0.00868152915474637,0.0074592224133587,1.33333333333333,1.43421757658315,9.6,1.99892064892125,215.3316363,0,original_stable,0
