q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.0625,fine,3,623.990019296028,6.84894232606762,0,623.990019296028,1,1,unslotted,3,2,0
0.071875,fine,3,622.529842304877,6.86484027173733,0,622.529842304877,1,1,unslotted,3,2,0
0.08125,fine,3,622.529842304877,6.86484027173733,0,622.529842304877,1,1,unslotted,3,2,0
0.090625,fine,3,622.529842304877,6.86484027173733,0,622.529842304877,1,1,unslotted,3,2,0
0.1,coarse,3,620.642753177191,7.00751900301784,0,620.642753177191,1,1,unslotted,3,2,0
0.2,coarse,3,621.505539290705,8.39850413215703,0,621.505539290705,1,1,unslotted,3,2,0
0.3,coarse,3,622.221642324839,8.08612714292699,0,622.221642324839,1,1,unslotted,3,2,0
0.4,coarse,3,619.687666345066,7.13719202095024,0,619.687666345066,1,1,unslotted,3,2,0
0.5,coarse,3,619.713503892474,7.02113529154319,0,619.713503892474,1,1,unslotted,3,2,0
0.6,coarse,3,619.554211857076,7.07679280096322,0,619.554211857076,1,1,unslotted,3,2,0
0.7,coarse,3,619.554211857076,7.07679280096322,0,619.554211857076,1,1,unslotted,3,2,0
0.8,coarse,3,619.527426142791,7.05033398449433,0,619.527426142791,1,1,unslotted,3,2,0
0.9,coarse,3,622.715396067603,10.2530912069092,0,622.715396067603,1,1,unslotted,3,2,0
0.95,coarse,3,623.786824639031,11.3186824447897,0,623.786824639031,1,1,unslotted,3,2,0
0.975,coarse,3,663.402896067603,50.8913003547425,0,663.402896067603,1,1,unslotted,3,2,0
0.005,fine,3,853.734392674163,24.5240460310083,0,853.734392674163,1,1,unslotted,3,3,0
0.0075,fine,3,849.235340841041,25.2436969730094,0,849.235340841041,1,1,unslotted,3,3,1
0.01,coarse,3,849.235340841041,25.2436969730094,0,849.235340841041,1,1,unslotted,3,3,0
0.0125,fine,3,846.787972419988,25.9828860755047,0,846.787972419988,1,1,unslotted,3,3,0
0.015,fine,3,836.502258134274,15.945088279297,0,836.502258134274,1,1,unslotted,3,3,0
0.0175,fine,3,835.466859904185,16.7071782680863,0,835.466859904185,1,1,unslotted,3,3,0
